N,D,C,lr,gbsz,loss
124455168,120000000000.0,8.960772096e+19,0.0005659893560164259,64,2.502235984551327
124455168,120000000000.0,8.960772096e+19,0.0009679125267443356,128,2.49741882205361
124455168,120000000000.0,8.960772096e+19,0.0016552513743764029,256,2.497851986609837
124455168,120000000000.0,8.960772096e+19,0.002830686696028968,512,2.5035354782200074
124455168,120000000000.0,8.960772096e+19,0.004840827982453187,1024,2.514469296884121
124455168,200000000000.0,1.493462016e+20,0.0009183999465430484,128,2.4815161105101016
124455168,200000000000.0,1.493462016e+20,0.001652717706931233,256,2.4786198818265124
124455168,200000000000.0,1.493462016e+20,0.002974168094287887,512,2.4810842725018714
124455168,200000000000.0,1.493462016e+20,0.0053522000859449245,1024,2.488909282536178
124455168,300000000000.0,2.240193024e+20,0.0007860622878984315,128,2.4684463762171016
124455168,300000000000.0,2.240193024e+20,0.0014318054302196678,256,2.4655119621149573
124455168,300000000000.0,2.240193024e+20,0.0026080207911862332,512,2.4669541460121818
124455168,300000000000.0,2.240193024e+20,0.004750486556135028,1024,2.4727729279087756
301880320,6000000000.0,1.086769152e+19,0.0005181526772567442,32,2.577931155617157
301880320,6000000000.0,1.086769152e+19,0.000977570388344579,64,2.5711926485036183
301880320,6000000000.0,1.086769152e+19,0.0018443287203062139,128,2.577565056305963
301880320,12000000000.0,2.173538304e+19,0.0003817390971959391,32,2.506638370807303
301880320,12000000000.0,2.173538304e+19,0.0006795580679731822,64,2.4976520453582878
301880320,12000000000.0,2.173538304e+19,0.001209724576653493,128,2.4975719996781645
301880320,12000000000.0,2.173538304e+19,0.0021535077285216244,256,2.5063982337669333
301880320,20000000000.0,3.62256384e+19,0.0002900942098312218,32,2.4635150946775832
301880320,20000000000.0,3.62256384e+19,0.0005276729318226777,64,2.451053998347091
301880320,20000000000.0,3.62256384e+19,0.0009598217184008497,128,2.4482468969408684
301880320,20000000000.0,3.62256384e+19,0.0017458877944179745,256,2.455093790458914
301880320,20000000000.0,3.62256384e+19,0.0031757191281065324,512,2.471594678901229
301880320,30000000000.0,5.43384576e+19,0.00025058342184320265,32,2.43364933704154
301880320,30000000000.0,5.43384576e+19,0.0004639305250227408,64,2.418411157726407
301880320,30000000000.0,5.43384576e+19,0.0008589216735277588,128,2.4129998253319824
301880320,30000000000.0,5.43384576e+19,0.0015902088814258644,256,2.417415339858268
301880320,30000000000.0,5.43384576e+19,0.0029441151207415315,512,2.4316577013052627
301880320,30000000000.0,5.43384576e+19,0.005450739173590144,1024,2.455726909672967
301880320,50000000000.0,9.0564096e+19,0.0003950661918284107,64,2.3832239338477663
301880320,50000000000.0,9.0564096e+19,0.0007314102794467799,128,2.3762137544511006
301880320,50000000000.0,9.0564096e+19,0.0013541047245894564,256,2.3770058519415262
301880320,50000000000.0,9.0564096e+19,0.0025069371550839807,512,2.3856002263190423
301880320,50000000000.0,9.0564096e+19,0.0046412465634413915,1024,2.4019968775836484
301880320,80000000000.0,1.449025536e+20,0.00026226352210650884,64,2.3499185123173385
301880320,80000000000.0,1.449025536e+20,0.0005509138067777415,128,2.344785772067018
301880320,80000000000.0,1.449025536e+20,0.001157255954089891,256,2.3448220247696447
301880320,80000000000.0,1.449025536e+20,0.0024309453253851775,512,2.3500272704252176
301880320,80000000000.0,1.449025536e+20,0.005106472042012083,1024,2.360401509033737
301880320,120000000000.0,2.173538304e+20,0.00029325812387147624,64,2.3331715875242685
301880320,120000000000.0,2.173538304e+20,0.00058237634743301,128,2.324016783297657
301880320,120000000000.0,2.173538304e+20,0.001156531336871185,256,2.3208886862260254
301880320,120000000000.0,2.173538304e+20,0.002296736017973172,512,2.3237872963093746
301880320,120000000000.0,2.173538304e+20,0.004561049206436493,1024,2.3327126135477045
301880320,200000000000.0,3.62256384e+20,0.00023267166197253624,64,2.302154475968275
301880320,200000000000.0,3.62256384e+20,0.0004676072477667331,128,2.2955222628865997
301880320,200000000000.0,3.62256384e+20,0.000939764371433376,256,2.293115830011626
301880320,200000000000.0,3.62256384e+20,0.0018886727655173816,512,2.294935177343352
301880320,200000000000.0,3.62256384e+20,0.0037957225487984525,1024,2.300980304881779
301880320,300000000000.0,5.43384576e+20,0.0005158419542787532,128,2.280754518231244
301880320,300000000000.0,5.43384576e+20,0.0009501663069601863,256,2.277440985267559
301880320,300000000000.0,5.43384576e+20,0.001750179494695559,512,2.277625173995272
